FID,Id,ORIG_FID,FID_FTroad,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,Shape_Leng,level,Shape_Le_1,POINT_X,POINT_Y
1417,0,2777,2045,996625964,5113,primary,益田路, ,F,0,0,F,F,0.003271729,1,0.001442022,114.0510894,22.54833132
1418,0,2780,1888,996207991,5113,primary,彩田路, ,F,0,0,F,F,0.001250903,1,0.001250897,114.062729,22.54834672
1419,0,2786,1648,895355620,5115,tertiary,福中一路, ,F,0,0,F,F,0.001466915,1,0.001466679,114.0532002,22.54937956
1420,0,2792,692,270041716,5115,tertiary,福中一路, ,F,0,0,F,F,0.007725987,1,0.003320324,114.0500319,22.54932885
1421,0,2792,692,270041716,5115,tertiary,福中一路, ,F,0,0,F,F,0.007725987,1,0.003320324,114.0490583,22.54931485
1422,0,2792,692,270041716,5115,tertiary,福中一路, ,F,0,0,F,F,0.007725987,1,0.003320324,114.0480847,22.54930027
1423,0,2796,210,40988600,5113,primary,金田路, ,F,0,0,F,F,0.003356897,1,0.001445482,114.0579009,22.54843857
1424,0,2797,693,270041721,5115,tertiary,福中一路, ,F,0,0,F,F,0.006072178,1,0.003051278,114.0568341,22.54943624
1425,0,2797,693,270041721,5115,tertiary,福中一路, ,F,0,0,F,F,0.006072178,1,0.003051278,114.0558605,22.54942213
1426,0,2797,693,270041721,5115,tertiary,福中一路, ,F,0,0,F,F,0.006072178,1,0.003051278,114.0548869,22.54940874
1427,0,2806,2335,1050921372,5113,primary,红荔路, ,F,0,0,F,F,0.005086709,1,0.003346206,114.0388312,22.54928918
1428,0,2806,2335,1050921372,5113,primary,红荔路, ,F,0,0,F,F,0.005086709,1,0.003346206,114.037888,22.54904714
1429,0,2806,2335,1050921372,5113,primary,红荔路, ,F,0,0,F,F,0.005086709,1,0.003346206,114.0369447,22.54880557
1430,0,2807,2330,1050921367,5114,secondary,景田路, ,F,40,0,F,F,0.005099334,1,0.00502576,114.0398277,22.54848935
1431,0,2807,2330,1050921367,5114,secondary,景田路, ,F,40,0,F,F,0.005099334,1,0.00502576,114.0398287,22.54751562
1432,0,2807,2330,1050921367,5114,secondary,景田路, ,F,40,0,F,F,0.005099334,1,0.00502576,114.0398298,22.5465419
1433,0,2807,2330,1050921367,5114,secondary,景田路, ,F,40,0,F,F,0.005099334,1,0.00502576,114.0398277,22.54556817
1434,0,2807,2330,1050921367,5114,secondary,景田路, ,F,40,0,F,F,0.005099334,1,0.00502576,114.0398252,22.54459445
1435,0,2811,1886,996207988,5115,tertiary,福中一路, ,F,0,0,F,F,0.001499698,1,0.001551987,114.0614153,22.54950276
1436,0,2817,1480,858090825,5115,tertiary,福中一路, ,F,0,0,F,F,0.007569854,1,0.002266804,114.0592402,22.5494711
1437,0,2817,1480,858090825,5115,tertiary,福中一路, ,F,0,0,F,F,0.007569854,1,0.002266804,114.0582666,22.54945612
1438,0,2831,1099,633620739,5134,secondary_link, , ,F,0,0,F,F,0.000991016,1,0.001025532,114.0057116,22.54891673
1439,0,2841,2333,1050921370,5113,primary,红荔路, ,F,0,0,F,F,0.003605028,1,0.001479238,114.0403714,22.54967633
1440,0,2847,528,193723772,5115,tertiary,景田东路, ,F,0,0,F,F,0.005664819,1,0.005535635,114.0414698,22.54886114
1441,0,2847,528,193723772,5115,tertiary,景田东路, ,F,0,0,F,F,0.005664819,1,0.005535635,114.0414694,22.54788742
1442,0,2847,528,193723772,5115,tertiary,景田东路, ,F,0,0,F,F,0.005664819,1,0.005535635,114.0414717,22.5469137
1443,0,2847,528,193723772,5115,tertiary,景田东路, ,F,0,0,F,F,0.005664819,1,0.005535635,114.0417746,22.54601643
1444,0,2847,528,193723772,5115,tertiary,景田东路, ,F,0,0,F,F,0.005664819,1,0.005535635,114.0420223,22.54510304
1445,0,2850,1615,891126154,5114,secondary,华富路, ,F,40,0,F,F,0.003118813,1,0.001026745,114.076036,22.54916535
1446,0,2851,1770,971043224,5115,tertiary,安托山六路, ,F,0,0,F,F,0.002978129,1,0.00140878,114.0039947,22.54912819
1447,0,2852,399,96333000,5115,tertiary,商报东一路, ,B,0,0,F,F,0.005686643,1,0.005686642,114.0437712,22.54561671
1448,0,2852,399,96333000,5115,tertiary,商报东一路, ,B,0,0,F,F,0.005686643,1,0.005686642,114.0437569,22.54659033
1449,0,2852,399,96333000,5115,tertiary,商报东一路, ,B,0,0,F,F,0.005686643,1,0.005686642,114.0437405,22.54756391
1450,0,2852,399,96333000,5115,tertiary,商报东一路, ,B,0,0,F,F,0.005686643,1,0.005686642,114.0437238,22.5485375
1451,0,2852,399,96333000,5115,tertiary,商报东一路, ,B,0,0,F,F,0.005686643,1,0.005686642,114.0437067,22.54951107
1452,0,2854,2333,1050921370,5113,primary,红荔路, ,F,0,0,F,F,0.003605028,1,0.001867216,114.0423992,22.5501857
1453,0,2857,1352,802925033,5115,tertiary,安托山四路, ,B,0,0,F,F,0.001809477,1,0.001774816,114.0013007,22.54949834
1454,0,2858,2611,1083773335,5115,tertiary,侨香三道, ,F,0,0,F,F,0.002305015,1,0.002310745,113.9999442,22.55046718
1455,0,2858,2611,1083773335,5115,tertiary,侨香三道, ,F,0,0,F,F,0.002305015,1,0.002310745,114.0009179,22.55047004
1456,0,2860,1769,971043222,5115,tertiary,侨香三道, ,F,0,0,F,F,0.005598917,1,0.001941079,114.0053921,22.55019395
1457,0,2861,1769,971043222,5115,tertiary,侨香三道, ,F,0,0,F,F,0.005598917,1,0.00228953,114.0022549,22.55047743
1458,0,2861,1769,971043222,5115,tertiary,侨香三道, ,F,0,0,F,F,0.005598917,1,0.00228953,114.0032286,22.5504831
1459,0,2863,427,96935144,5115,tertiary,友谊路, ,B,20,0,F,F,0.002412623,1,0.001322459,114.0774654,22.55010401
1460,0,2869,430,96935414,5115,tertiary,十一号路, ,B,20,0,F,F,0.003893745,1,0.001031264,114.0775283,22.55045334
1461,0,2870,428,96935145,5115,tertiary,航天路, ,B,20,0,F,F,0.002438881,1,0.001347507,114.0785071,22.55009045
1462,0,2872,429,96935413,5115,tertiary,工发路, ,B,20,0,F,F,0.002423942,1,0.001332457,114.0793905,22.55011539
1463,0,2873,2773,1216685959,5112,trunk,皇岗路, ,F,0,0,F,F,0.003793815,1,0.002509539,114.0678693,22.54953886
1464,0,2873,2773,1216685959,5112,trunk,皇岗路, ,F,0,0,F,F,0.003793815,1,0.002509539,114.0678865,22.54856529
1465,0,2889,2337,1050921374,5113,primary,香梅路, ,F,0,0,F,F,0.002108279,1,0.002125356,114.0341384,22.54974869
1466,0,2889,2337,1050921374,5113,primary,香梅路, ,F,0,0,F,F,0.002108279,1,0.002125356,114.0343172,22.54879151
1467,0,2894,34,25529686,5113,primary,益田路, ,F,0,0,F,F,0.002925367,1,0.001391037,114.0510632,22.54980468
1468,0,2898,1839,996188212,5113,primary,红荔路, ,F,0,0,F,F,0.006827377,1,0.001503334,114.0462748,22.55081713
1469,0,2899,54,26274673,5113,primary,金田路, ,F,0,0,F,F,0.003912181,1,0.001331547,114.0578702,22.54985069
1470,0,2906,1287,776182825,5115,tertiary,民田路, ,F,0,0,F,F,0.007710131,1,0.001288441,114.0476452,22.54964627
1471,0,2909,2408,1051517024,5113,primary,彩田路, ,F,0,0,F,F,0.00198612,1,0.001128202,114.0627008,22.54992764
1472,0,2918,627,245744478,5113,primary,香蜜湖路辅路, ,F,0,0,F,F,0.007715656,1,0.003993578,114.0188218,22.55023306
1473,0,2918,627,245744478,5113,primary,香蜜湖路辅路, ,F,0,0,F,F,0.007715656,1,0.003993578,114.0193908,22.54944284
1474,0,2918,627,245744478,5113,primary,香蜜湖路辅路, ,F,0,0,F,F,0.007715656,1,0.003993578,114.0199596,22.54865259
1475,0,2918,627,245744478,5113,primary,香蜜湖路辅路, ,F,0,0,F,F,0.007715656,1,0.003993578,114.02052,22.54785648
1476,0,2921,1839,996188212,5113,primary,红荔路, ,F,0,0,F,F,0.006827377,1,0.003107414,114.0499995,22.55114735
1477,0,2921,1839,996188212,5113,primary,红荔路, ,F,0,0,F,F,0.006827377,1,0.003107414,114.0490301,22.55105605
1478,0,2921,1839,996188212,5113,primary,红荔路, ,F,0,0,F,F,0.006827377,1,0.003107414,114.0480602,22.55096984
1479,0,2923,860,393889385,5133,primary_link, , ,F,0,0,F,F,0.000909259,1,0.000991939,114.0442309,22.55111733
1480,0,2928,1891,996207994,5115,tertiary,海田路, ,F,0,0,F,F,0.003572837,1,0.001615309,114.0602513,22.55016467
1481,0,2932,2507,1057874095,5113,primary,红荔路, ,F,0,0,F,F,0.004980837,1,0.003169067,114.0662192,22.55114242
1482,0,2932,2507,1057874095,5113,primary,红荔路, ,F,0,0,F,F,0.004980837,1,0.003169067,114.0652481,22.55121389
1483,0,2932,2507,1057874095,5113,primary,红荔路, ,F,0,0,F,F,0.004980837,1,0.003169067,114.064277,22.55128537
1484,0,2933,2405,1051517021,5113,primary,红荔路, ,F,0,0,F,F,0.005851116,1,0.005850847,114.0563621,22.55132637
1485,0,2933,2405,1051517021,5113,primary,红荔路, ,F,0,0,F,F,0.005851116,1,0.005850847,114.0553885,22.55131062
1486,0,2933,2405,1051517021,5113,primary,红荔路, ,F,0,0,F,F,0.005851116,1,0.005850847,114.0544149,22.55129487
1487,0,2933,2405,1051517021,5113,primary,红荔路, ,F,0,0,F,F,0.005851116,1,0.005850847,114.0534413,22.55127912
1488,0,2933,2405,1051517021,5113,primary,红荔路, ,F,0,0,F,F,0.005851116,1,0.005850847,114.0524677,22.55126337
1489,0,2933,2405,1051517021,5113,primary,红荔路, ,F,0,0,F,F,0.005851116,1,0.005850847,114.0514941,22.55124762
1490,0,2943,2409,1051517025,5113,primary,红荔路, ,F,0,0,F,F,0.004310737,1,0.001730112,114.0590374,22.55136513
1491,0,2948,2409,1051517025,5113,primary,红荔路, ,F,0,0,F,F,0.004310737,1,0.001103941,114.0605562,22.55138449
1492,0,2951,2532,1067522789,5113,primary,侨香路, ,F,0,0,F,F,0.012121883,1,0.001793513,114.0075401,22.55046736
1493,0,2961,38,25531349,5114,secondary,华发北路, ,F,40,0,F,F,0.008114111,1,0.002010888,114.0840305,22.55022752
1494,0,2961,38,25531349,5114,secondary,华发北路, ,F,40,0,F,F,0.008114111,1,0.002010888,114.0840439,22.54925389
1495,0,2964,975,545681215,5112,trunk,香蜜湖路, ,F,0,1,F,F,0.006751975,1,0.003743764,114.0187793,22.55066761
1496,0,2964,975,545681215,5112,trunk,香蜜湖路, ,F,0,1,F,F,0.006751975,1,0.003743764,114.0193399,22.54987147
1497,0,2964,975,545681215,5112,trunk,香蜜湖路, ,F,0,1,F,F,0.006751975,1,0.003743764,114.0199006,22.5490754
1498,0,2967,2063,996647543,5113,primary,上步中路, ,F,40,0,F,F,0.002185457,1,0.00222244,114.0910847,22.55047899
1499,0,2967,2063,996647543,5113,primary,上步中路, ,F,40,0,F,F,0.002185457,1,0.00222244,114.0911101,22.5495056
1500,0,2981,427,96935144,5115,tertiary,友谊路, ,B,20,0,F,F,0.002412623,1,0.001147471,114.0774602,22.55142637
1501,0,2982,345,45569592,5113,primary,红岭中路, ,F,0,0,F,F,0.007949796,1,0.004112628,114.0994612,22.55057786
1502,0,2982,345,45569592,5113,primary,红岭中路, ,F,0,0,F,F,0.007949796,1,0.004112628,114.099479,22.5496043
1503,0,2982,345,45569592,5113,primary,红岭中路, ,F,0,0,F,F,0.007949796,1,0.004112628,114.0994978,22.54863076
1504,0,2982,345,45569592,5113,primary,红岭中路, ,F,0,0,F,F,0.007949796,1,0.004112628,114.0995149,22.54765719
1505,0,2983,1610,891126149,5114,secondary,红荔路, ,F,50,0,F,F,0.014318209,1,0.000994682,114.0774793,22.55160038
1506,0,2984,428,96935145,5115,tertiary,航天路, ,B,20,0,F,F,0.002438881,1,0.001150006,114.0784604,22.55143704
1507,0,2987,429,96935413,5115,tertiary,工发路, ,B,20,0,F,F,0.002423942,1,0.001151395,114.0793503,22.55144724
1508,0,2988,2613,1083773340,5115,tertiary,安托山二路, ,B,0,0,F,F,0.001133148,1,0.001103539,113.9989685,22.55059558
1509,0,2989,1823,996188193,5113,primary,红荔路, ,F,0,0,F,F,0.007578877,1,0.007209987,114.07452,22.55138715
1510,0,2989,1823,996188193,5113,primary,红荔路, ,F,0,0,F,F,0.007578877,1,0.007209987,114.0735522,22.55128009
1511,0,2989,1823,996188193,5113,primary,红荔路, ,F,0,0,F,F,0.007578877,1,0.007209987,114.0725843,22.55117304
1512,0,2989,1823,996188193,5113,primary,红荔路, ,F,0,0,F,F,0.007578877,1,0.007209987,114.0716155,22.55107748
1513,0,2989,1823,996188193,5113,primary,红荔路, ,F,0,0,F,F,0.007578877,1,0.007209987,114.070642,22.55105986
1514,0,2989,1823,996188193,5113,primary,红荔路, ,F,0,0,F,F,0.007578877,1,0.007209987,114.0696684,22.55104373
1515,0,2989,1823,996188193,5113,primary,红荔路, ,F,0,0,F,F,0.007578877,1,0.007209987,114.0686948,22.55102764
1516,0,2990,1610,891126149,5114,secondary,红荔路, ,F,50,0,F,F,0.014318209,1,0.002115357,114.0804862,22.55163976
1517,0,2990,1610,891126149,5114,secondary,红荔路, ,F,50,0,F,F,0.014318209,1,0.002115357,114.0795126,22.55162702
1518,0,2991,2607,1083773326,5115,tertiary,侨香四道, ,B,0,0,F,F,0.002292381,1,0.001064033,113.9990442,22.55157146
1519,0,2995,1610,891126149,5114,secondary,红荔路, ,F,50,0,F,F,0.014318209,1,0.00218899,114.0827614,22.55165191
1520,0,2995,1610,891126149,5114,secondary,红荔路, ,F,50,0,F,F,0.014318209,1,0.00218899,114.0817878,22.55163839
1521,0,2998,2607,1083773326,5115,tertiary,侨香四道, ,B,0,0,F,F,0.002292381,1,0.001228349,114.0002722,22.55159976
1522,0,2999,2609,1083773328,5115,tertiary,安托山四路, ,B,0,0,F,F,0.001109455,1,0.001144064,114.0012668,22.55064149
1523,0,3005,462,119460311,5115,tertiary,侨香四道, ,B,0,0,F,F,0.006669807,1,0.001309857,114.0015819,22.55162011
1524,0,3008,462,119460311,5115,tertiary,侨香四道, ,B,0,0,F,F,0.006669807,1,0.001393126,114.0029749,22.5516417
1525,0,3010,1610,891126149,5114,secondary,红荔路, ,F,50,0,F,F,0.014318209,1,0.00228559,114.0856352,22.55167682
1526,0,3010,1610,891126149,5114,secondary,红荔路, ,F,50,0,F,F,0.014318209,1,0.00228559,114.0846617,22.55165785
1527,0,3011,2181,1012130742,5115,tertiary,商报路, ,B,0,0,F,F,0.002065872,1,0.002112914,114.0348272,22.55115207
1528,0,3011,2181,1012130742,5115,tertiary,商报路, ,B,0,0,F,F,0.002065872,1,0.002112914,114.0356928,22.55159793
1529,0,3012,851,393889352,5115,tertiary,景田西路, ,B,0,0,F,F,0.003130173,1,0.003052836,114.0363105,22.54964864
1530,0,3012,851,393889352,5115,tertiary,景田西路, ,B,0,0,F,F,0.003130173,1,0.003052836,114.0360872,22.55059643
1531,0,3012,851,393889352,5115,tertiary,景田西路, ,B,0,0,F,F,0.003130173,1,0.003052836,114.0358654,22.55154454
1532,0,3013,1610,891126149,5114,secondary,红荔路, ,F,50,0,F,F,0.014318209,1,0.001189492,114.0868245,22.55169755
1533,0,3017,554,222975891,5115,tertiary,燕南路, ,F,20,0,F,F,0.008639226,1,0.002478393,114.0878521,22.55074265
1534,0,3017,554,222975891,5115,tertiary,燕南路, ,F,20,0,F,F,0.008639226,1,0.002478393,114.0878711,22.54976912
1535,0,3022,462,119460311,5115,tertiary,侨香四道, ,B,0,0,F,F,0.006669807,1,0.003966823,114.0069414,22.55168653
1536,0,3022,462,119460311,5115,tertiary,侨香四道, ,B,0,0,F,F,0.006669807,1,0.003966823,114.0059677,22.55167958
1537,0,3022,462,119460311,5115,tertiary,侨香四道, ,B,0,0,F,F,0.006669807,1,0.003966823,114.004994,22.55166959
1538,0,3022,462,119460311,5115,tertiary,侨香四道, ,B,0,0,F,F,0.006669807,1,0.003966823,114.0040204,22.55165768
1539,0,3032,1156,643527681,5114,secondary,红荔路, ,F,0,0,F,F,0.00750923,1,0.001345712,114.0919134,22.55178384
1540,0,3033,441,96944600,5115,tertiary,同德路, ,B,0,0,F,F,0.002579753,1,0.00262807,114.0929376,22.55014315
1541,0,3033,441,96944600,5115,tertiary,同德路, ,B,0,0,F,F,0.002579753,1,0.00262807,114.092907,22.55111639
1542,0,3034,1159,643527685,5114,secondary,红荔路, ,F,50,0,F,F,0.014256908,1,0.002435903,114.0893292,22.55174047
1543,0,3034,1159,643527685,5114,secondary,红荔路, ,F,50,0,F,F,0.014256908,1,0.002435903,114.0883556,22.55172394
1544,0,3037,1156,643527681,5114,secondary,红荔路, ,F,0,0,F,F,0.00750923,1,0.004129882,114.0960429,22.55184238
1545,0,3037,1156,643527681,5114,secondary,红荔路, ,F,0,0,F,F,0.00750923,1,0.004129882,114.0950693,22.5518285
1546,0,3037,1156,643527681,5114,secondary,红荔路, ,F,0,0,F,F,0.00750923,1,0.004129882,114.0940957,22.55181434
1547,0,3037,1156,643527681,5114,secondary,红荔路, ,F,0,0,F,F,0.00750923,1,0.004129882,114.093122,22.5518002
1548,0,3046,1156,643527681,5114,secondary,红荔路, ,F,0,0,F,F,0.00750923,1,0.002033368,114.098076,22.55187718
1549,0,3046,1156,643527681,5114,secondary,红荔路, ,F,0,0,F,F,0.00750923,1,0.002033368,114.0971024,22.55185964
1550,0,3064,66,31354900,5114,secondary,红桂路, ,F,0,0,F,F,0.004997434,1,0.002253071,114.1007918,22.55208844
1551,0,3064,66,31354900,5114,secondary,红桂路, ,F,0,0,F,F,0.004997434,1,0.002253071,114.0998276,22.55197616
1552,0,3066,2474,1052425739,5112,trunk,香蜜湖路, ,F,0,1,F,F,0.002194675,1,0.000981931,114.0182139,22.55147046
1553,0,3070,1279,771790239,5133,primary_link, , ,F,0,0,F,F,0.001149477,1,0.001207435,114.0905282,22.55181689
1554,0,3073,1163,643527689,5133,primary_link, , ,F,0,0,F,F,0.00137703,1,0.001419947,114.0768426,22.55235406
1555,0,3074,2382,1051307463,5114,secondary,农园路, ,F,0,0,F,F,0.012923445,1,0.011275534,114.010721,22.55243786
1556,0,3074,2382,1051307463,5114,secondary,农园路, ,F,0,0,F,F,0.012923445,1,0.011275534,114.0116277,22.55208594
1557,0,3074,2382,1051307463,5114,secondary,农园路, ,F,0,0,F,F,0.012923445,1,0.011275534,114.0124544,22.55157499
1558,0,3074,2382,1051307463,5114,secondary,农园路, ,F,0,0,F,F,0.012923445,1,0.011275534,114.0131603,22.55090687
1559,0,3074,2382,1051307463,5114,secondary,农园路, ,F,0,0,F,F,0.012923445,1,0.011275534,114.0137387,22.55012396
1560,0,3074,2382,1051307463,5114,secondary,农园路, ,F,0,0,F,F,0.012923445,1,0.011275534,114.0142993,22.54932786
1561,0,3074,2382,1051307463,5114,secondary,农园路, ,F,0,0,F,F,0.012923445,1,0.011275534,114.0148601,22.5485318
1562,0,3074,2382,1051307463,5114,secondary,农园路, ,F,0,0,F,F,0.012923445,1,0.011275534,114.0154205,22.54773552
1563,0,3074,2382,1051307463,5114,secondary,农园路, ,F,0,0,F,F,0.012923445,1,0.011275534,114.0159814,22.5469396
1564,0,3074,2382,1051307463,5114,secondary,农园路, ,F,0,0,F,F,0.012923445,1,0.011275534,114.0165195,22.54612875
1565,0,3074,2382,1051307463,5114,secondary,农园路, ,F,0,0,F,F,0.012923445,1,0.011275534,114.0169216,22.54524318
1566,0,3075,2475,1052425740,5113,primary,香蜜湖路辅路, ,F,0,0,F,F,0.005106505,1,0.0021488,114.0175806,22.55198704
1567,0,3075,2475,1052425740,5113,primary,香蜜湖路辅路, ,F,0,0,F,F,0.005106505,1,0.0021488,114.0181377,22.55118845
1568,0,3081,434,96938494,5115,tertiary,百花二路, ,F,0,0,F,F,0.001323751,1,0.001287886,114.0865897,22.5526672
1569,0,3083,973,545681211,5113,primary,香蜜湖路辅路, ,F,0,0,F,F,0.014194099,1,0.006448045,114.0205273,22.54851684
1570,0,3083,973,545681211,5113,primary,香蜜湖路辅路, ,F,0,0,F,F,0.014194099,1,0.006448045,114.0199625,22.54930997
1571,0,3083,973,545681211,5113,primary,香蜜湖路辅路, ,F,0,0,F,F,0.014194099,1,0.006448045,114.0194023,22.55010643
1572,0,3083,973,545681211,5113,primary,香蜜湖路辅路, ,F,0,0,F,F,0.014194099,1,0.006448045,114.0188389,22.55090058
1573,0,3083,973,545681211,5113,primary,香蜜湖路辅路, ,F,0,0,F,F,0.014194099,1,0.006448045,114.0182784,22.55169676
1574,0,3083,973,545681211,5113,primary,香蜜湖路辅路, ,F,0,0,F,F,0.014194099,1,0.006448045,114.0177312,22.55250217
1575,0,3084,2182,1012130743,5115,tertiary,景田西路, ,B,0,0,F,F,0.001358723,1,0.001358723,114.0356432,22.55262734
1576,0,3085,2180,1012130741,5113,primary,香梅路, ,F,0,0,F,F,0.002412904,1,0.002427768,114.0336892,22.55213452
1577,0,3085,2180,1012130741,5113,primary,香梅路, ,F,0,0,F,F,0.002412904,1,0.002427768,114.0338716,22.55117803
1578,0,3086,66,31354900,5114,secondary,红桂路, ,F,0,0,F,F,0.004997434,1,0.002521951,114.1032119,22.5527924
1579,0,3086,66,31354900,5114,secondary,红桂路, ,F,0,0,F,F,0.004997434,1,0.002521951,114.1022847,22.55249488
1580,0,3088,1351,802925031,5115,tertiary,安托山二路, ,B,0,0,F,F,0.002909312,1,0.001577142,113.998912,22.55254171
1581,0,3089,2606,1083773325,5115,tertiary,侨香五道, ,B,0,0,F,F,0.00112463,1,0.00112463,113.9998374,22.55315801
1582,0,3090,2605,1083773324,5115,tertiary,安托山三路, ,B,0,0,F,F,0.001564775,1,0.001564774,114.0000065,22.55218675
1583,0,3092,2604,1083773323,5115,tertiary,侨香五道, ,B,0,0,F,F,0.001228419,1,0.001228419,114.0009619,22.55317385
1584,0,3093,2608,1083773327,5115,tertiary,安托山四路, ,B,0,0,F,F,0.001562773,1,0.001562773,114.0012348,22.55220384
1585,0,3096,1274,759798958,5115,tertiary,侨香五道, ,B,0,0,F,F,0.005894127,1,0.001297658,114.0021901,22.55319683
1586,0,3097,1350,802925027,5115,tertiary, , ,B,0,0,F,F,0.001568648,1,0.001568649,114.0025398,22.55222992
1587,0,3099,2474,1052425739,5112,trunk,香蜜湖路, ,F,0,1,F,F,0.002194675,1,0.001041735,114.0175282,22.55244417
1588,0,3100,1274,759798958,5115,tertiary,侨香五道, ,B,0,0,F,F,0.005894127,1,0.001405985,114.0034874,22.55322726
1589,0,3101,1766,971043219,5115,tertiary,安托山六路, ,F,0,0,F,F,0.00448937,1,0.001581364,114.0039374,22.55226434
1590,0,3105,646,245925442,5115,tertiary,商报路, ,B,0,0,F,F,0.008145481,1,0.004367175,114.0367062,22.55211825
1591,0,3105,646,245925442,5115,tertiary,商报路, ,B,0,0,F,F,0.008145481,1,0.004367175,114.0375723,22.55256332
1592,0,3105,646,245925442,5115,tertiary,商报路, ,B,0,0,F,F,0.008145481,1,0.004367175,114.0384401,22.55300491
1593,0,3105,646,245925442,5115,tertiary,商报路, ,B,0,0,F,F,0.008145481,1,0.004367175,114.0393425,22.55334319
1594,0,3106,1462,855388125,5114,secondary,景田路, ,F,40,0,F,F,0.007022656,1,0.003728268,114.0398175,22.5523765
1595,0,3106,1462,855388125,5114,secondary,景田路, ,F,40,0,F,F,0.007022656,1,0.003728268,114.0398207,22.55140278
1596,0,3106,1462,855388125,5114,secondary,景田路, ,F,40,0,F,F,0.007022656,1,0.003728268,114.0398238,22.55042906
1597,0,3107,646,245925442,5115,tertiary,商报路, ,B,0,0,F,F,0.008145481,1,0.001354791,114.0407883,22.55336749
1598,0,3108,650,245929530,5115,tertiary,景田东路, ,B,0,0,F,F,0.006107217,1,0.003458439,114.0414864,22.55093055
